Category,Match Score,Missing Skills
ENGINEERING,5.264077037228959,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
FINANCE,5.239537134563551,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
HEALTHCARE,5.233578066561028,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'scikit-learn']"
AVIATION,5.232585822962809,"['machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
TEACHER,5.2233458887165,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
INFORMATION-TECHNOLOGY,5.194522577416084,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'scikit-learn']"
APPAREL,5.177997836649811,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
HEALTHCARE,5.170906324848678,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
ENGINEERING,5.163602039450872,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
ADVOCATE,5.159729333957107,"['machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
CONSTRUCTION,5.1516910260151665,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
CONSULTANT,5.139327271100077,"['machine learning', 'numpy', 'python', 'pandas', 'git', 'scikit-learn']"
DESIGNER,5.1307829676283045,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
INFORMATION-TECHNOLOGY,5.113758774724488,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'scikit-learn']"
TEACHER,5.09973261402396,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
CONSULTANT,5.09826005313864,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'scikit-learn']"
CONSULTANT,5.066364375062871,"['statistics', 'machine learning', 'numpy', 'pandas', 'git', 'scikit-learn']"
CONSULTANT,5.042723475453928,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'scikit-learn']"
CONSULTANT,5.042180001172793,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'scikit-learn']"
DESIGNER,5.028525709177152,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
HR,5.0048726343437915,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
FINANCE,5.001297080899755,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
TEACHER,4.99948739975133,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
HEALTHCARE,4.995786632103123,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
TEACHER,4.988977106925366,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
ACCOUNTANT,4.9800533423347035,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'scikit-learn']"
ARTS,4.962414466894306,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
ENGINEERING,4.952739210039337,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
INFORMATION-TECHNOLOGY,4.936670305785164,"['machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
BANKING,4.9306851560997025,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'scikit-learn']"
FITNESS,4.926044494199396,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
CONSULTANT,4.917117829104083,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'scikit-learn']"
ENGINEERING,4.913485248004387,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
INFORMATION-TECHNOLOGY,4.885730981433204,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'scikit-learn']"
TEACHER,4.880321441949816,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
AUTOMOBILE,4.875399927502585,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
TEACHER,4.871679670617753,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
BPO,4.857424094217566,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
ADVOCATE,4.849419669490109,"['statistics', 'machine learning', 'numpy', 'pandas', 'git', 'sql', 'scikit-learn']"
CONSULTANT,4.848344771469305,"['machine learning', 'numpy', 'python', 'pandas', 'sql', 'scikit-learn']"
SALES,4.837640644190283,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
APPAREL,4.829137896627814,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
BANKING,4.818309231340547,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
CONSULTANT,4.816645246890221,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'scikit-learn']"
BANKING,4.807709480839028,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'scikit-learn']"
AGRICULTURE,4.80731671459094,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
BPO,4.789962875061066,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'scikit-learn']"
TEACHER,4.779721107744944,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
ACCOUNTANT,4.77864475928184,"['machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
HEALTHCARE,4.754630068753819,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
CONSTRUCTION,4.747853422677196,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'sql', 'scikit-learn']"
ENGINEERING,4.741932752028718,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
TEACHER,4.741690477318418,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
TEACHER,4.737069396391438,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
TEACHER,4.7324498768959655,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
HR,4.730581331830291,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
TEACHER,4.726993806289167,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
TEACHER,4.7026359406376494,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
INFORMATION-TECHNOLOGY,4.688901851314352,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'scikit-learn']"
FINANCE,4.6593119496858835,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'scikit-learn']"
HR,4.636629821203264,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
AUTOMOBILE,4.622142177177543,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'scikit-learn']"
AVIATION,4.614194676557324,"['machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
ENGINEERING,4.6122548623731925,"['machine learning', 'numpy', 'python', 'pandas', 'git', 'scikit-learn']"
ENGINEERING,4.606433725393125,"['statistics', 'machine learning', 'numpy', 'pandas', 'git', 'sql', 'scikit-learn']"
AGRICULTURE,4.605226885436546,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
INFORMATION-TECHNOLOGY,4.598505410928496,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'scikit-learn']"
FINANCE,4.590385909022162,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'scikit-learn']"
TEACHER,4.590257383541996,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
FITNESS,4.585393337607398,"['machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
FINANCE,4.575746724672296,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'scikit-learn']"
INFORMATION-TECHNOLOGY,4.574748212580541,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'sql', 'scikit-learn']"
TEACHER,4.569419674646,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
TEACHER,4.568511781329298,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
ACCOUNTANT,4.5677081555509975,"['machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
FINANCE,4.565766860598426,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
PUBLIC-RELATIONS,4.564648892580631,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'sql', 'scikit-learn']"
ARTS,4.549065841668452,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
ACCOUNTANT,4.538059263094882,"['machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
ACCOUNTANT,4.53344818680234,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
SALES,4.523948379051602,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
ADVOCATE,4.51790597441356,"['machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
HR,4.517824952578596,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
DIGITAL-MEDIA,4.513516391656998,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'scikit-learn']"
BANKING,4.501972691163517,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
ACCOUNTANT,4.501928990336174,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
ADVOCATE,4.498243748511849,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
DIGITAL-MEDIA,4.497447614466337,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'sql', 'scikit-learn']"
AGRICULTURE,4.496388580882829,"['machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
AGRICULTURE,4.493908664221853,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
ADVOCATE,4.4866928449142165,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
BUSINESS-DEVELOPMENT,4.481701515899298,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
FINANCE,4.471136546947045,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
INFORMATION-TECHNOLOGY,4.468159450427465,"['machine learning', 'numpy', 'python', 'pandas', 'git', 'scikit-learn']"
CONSULTANT,4.463052404456637,"['statistics', 'machine learning', 'numpy', 'pandas', 'scikit-learn']"
ENGINEERING,4.421126730663979,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'sql', 'scikit-learn']"
ARTS,4.410794776098157,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
AGRICULTURE,4.400708606935104,"['machine learning', 'numpy', 'python', 'pandas', 'git', 'scikit-learn']"
CONSULTANT,4.398084883910501,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'scikit-learn']"
AVIATION,4.377763060247967,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
PUBLIC-RELATIONS,4.37670183080564,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
AVIATION,4.36819674568507,"['statistics', 'machine learning', 'numpy', 'pandas', 'sql', 'scikit-learn']"
ACCOUNTANT,4.3462438905238745,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
ADVOCATE,4.346102704286031,"['machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
AGRICULTURE,4.286070477619697,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
SALES,4.285650551507538,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
CONSULTANT,4.266514794737604,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'sql', 'scikit-learn']"
INFORMATION-TECHNOLOGY,4.2626665027069865,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'scikit-learn']"
CONSTRUCTION,4.2607720116763215,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'sql', 'scikit-learn']"
ENGINEERING,4.241155984435101,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
APPAREL,4.222170223243497,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'sql', 'scikit-learn']"
HEALTHCARE,4.210692541486762,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'scikit-learn']"
INFORMATION-TECHNOLOGY,4.199803711003609,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'scikit-learn']"
TEACHER,4.188735104031267,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
FINANCE,4.181805845210224,"['machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
HEALTHCARE,4.181382757623023,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
INFORMATION-TECHNOLOGY,4.171473845420234,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'scikit-learn']"
INFORMATION-TECHNOLOGY,4.1656040487389285,"['machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
ADVOCATE,4.157895668542781,"['machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
CONSULTANT,4.154509245029406,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'scikit-learn']"
TEACHER,4.151182901840729,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
FINANCE,4.136404252806899,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
ADVOCATE,4.128457519274534,"['machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
INFORMATION-TECHNOLOGY,4.124529559841085,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'scikit-learn']"
HEALTHCARE,4.123985301840924,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
FITNESS,4.117496159103662,"['machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
CONSULTANT,4.105131523654962,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'scikit-learn']"
FITNESS,4.098344164659416,"['machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
FINANCE,4.09462210938952,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
BUSINESS-DEVELOPMENT,4.094318012642203,"['machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
ACCOUNTANT,4.085160376492617,"['machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
ARTS,4.08388258262605,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
BUSINESS-DEVELOPMENT,4.081037331031534,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
FINANCE,4.078834822042636,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
HR,4.071224890181327,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
CONSULTANT,4.0606312984679125,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
ARTS,4.058165733799876,"['machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
BANKING,4.05603921724742,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'scikit-learn']"
ADVOCATE,4.050787780094417,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
CONSULTANT,4.0439170952516115,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'scikit-learn']"
SALES,4.043830369849636,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
INFORMATION-TECHNOLOGY,4.0340613177816,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
DIGITAL-MEDIA,4.028726117515774,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'sql', 'scikit-learn']"
FINANCE,4.013369357803656,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
APPAREL,4.0092290977481495,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
ENGINEERING,4.001662718439938,"['machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
BPO,3.987683628201097,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
AGRICULTURE,3.9856645001524167,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
CONSULTANT,3.9824287669129785,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'scikit-learn']"
AUTOMOBILE,3.982212203910663,"['machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
HR,3.9722745794406698,"['machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
DIGITAL-MEDIA,3.971748914371894,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
HEALTHCARE,3.954849397276597,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
BANKING,3.943694992773805,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
